1459,10/04/2019 13:04,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,2.6047,1.7771,4.1018,0.5865,21.0714,0.5955,0.0806,0.0334,2.2596,0.0638,0.1982,0.0348,2.1582,0.0395,9.7861,0.0723,0.175,0.0117,< LOD,0.0199,< LOD,0.0072,0.0106,0.0076,1.5622,0.0447,< LOD,0.0061,< LOD,0.0014,< LOD,0.0009,0.001,0.0008,< LOD,0.0009,< LOD,0.0009,< LOD,0.0004,0.0053,0.001,0.0279,0.0028,< LOD,0.0013,0.0038,0.0025,< LOD,0.0037,< LOD,0.0026,< LOD,0.0025,< LOD,0.0034,< LOD,0.002,< LOD,0.0017,< LOD,0.0038,< LOD,0.0095,< LOD,0.0023,< LOD,0.0119,< LOD,0.0236,< LOD,0.0283,< LOD,0.0375,< LOD,0.0045,< LOD,0.0076,< LOD,0.0025,< LOD,0.0038,< LOD,0.0017,< LOD,0.001,0.0027,0.0018,< LOD,0.0018,< LOD,0.0021,< LOD,0.0035,Passed
1460,10/04/2019 13:05,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,2.2224,1.8923,6.2713,0.6784,28.9124,0.7053,0.0559,0.0315,1.639,0.0557,< LOD,0.0305,3.1924,0.0487,6.7196,0.0604,0.2786,0.013,< LOD,0.0207,< LOD,0.0085,< LOD,0.0075,2.3454,0.0527,< LOD,0.0077,< LOD,0.0017,< LOD,0.0011,0.0015,0.001,< LOD,0.0011,< LOD,0.001,< LOD,0.0004,0.0063,0.0012,0.0181,0.0023,0.0021,0.0014,0.0121,0.0026,< LOD,0.0035,< LOD,0.0025,< LOD,0.0026,< LOD,0.0034,< LOD,0.0024,< LOD,0.0019,< LOD,0.0041,< LOD,0.0094,< LOD,0.0026,< LOD,0.0151,< LOD,0.0287,< LOD,0.0307,< LOD,0.0405,< LOD,0.0046,< LOD,0.008,< LOD,0.0028,< LOD,0.0034,< LOD,0.0019,< LOD,0.0011,0.0024,0.0019,< LOD,0.0021,< LOD,0.0019,< LOD,0.0037,Passed
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,,,
1461,10/04/2019 13:06,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,2.5681,2.0072,4.9105,0.6415,23.876,0.6427,0.1129,0.0391,1.2106,0.0505,0.0865,0.0329,2.3622,0.0418,13.278,0.0856,0.2531,0.0133,< LOD,0.0222,< LOD,0.0077,0.0406,0.0111,2.0971,0.0536,< LOD,0.0072,< LOD,0.0016,0.0016,0.0012,0.0014,0.0011,< LOD,0.001,< LOD,0.0009,< LOD,0.0005,0.005,0.0011,0.0208,0.0024,0.0018,0.0013,0.0117,0.0026,< LOD,0.0034,< LOD,0.0024,< LOD,0.0024,< LOD,0.0021,< LOD,0.0044,< LOD,0.0093,< LOD,0.0029,< LOD,0.0137,< LOD,0.03,< LOD,0.0355,< LOD,0.0404,< LOD,0.004,< LOD,0.0086,< LOD,0.0032,< LOD,0.0014,< LOD,0.0011,0.0022,0.0018,< LOD,0.0017,< LOD,0.0019,< LOD,0.0031,Passed,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,
1462,10/04/2019 13:07,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,2.4033,1.8115,3.4278,0.5631,18.0475,0.55,0.063,0.0335,0.9039,0.0441,< LOD,0.0308,1.8782,0.0365,11.1221,0.0769,0.1843,0.0117,< LOD,0.0175,< LOD,0.0069,0.0252,0.0093,1.4145,0.0429,< LOD,0.0058,< LOD,0.0019,< LOD,0.0013,0.0024,0.0013,< LOD,0.0012,< LOD,0.0011,< LOD,0.0003,0.0046,0.0011,0.0196,0.0024,0.0022,0.0012,0.0084,0.0025,< LOD,0.0032,< LOD,0.0023,< LOD,0.0022,< LOD,0.0029,< LOD,0.0031,< LOD,0.0024,< LOD,0.0052,< LOD,0.0082,< LOD,0.0032,< LOD,0.0164,< LOD,0.0348,< LOD,0.0391,< LOD,0.0318,< LOD,0.0038,< LOD,0.0087,< LOD,0.0032,< LOD,0.0014,< LOD,0.0015,< LOD,0.002,< LOD,0.0023,< LOD,0.0016,< LOD,0.0027,Passed,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,
1463,10/04/2019 13:07,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,2.2813,1.524,2.032,0.4692,13.5616,0.4674,0.0411,0.0262,1.0861,0.045,0.0947,0.0316,1.4679,0.0316,6.7405,0.0586,0.1344,0.0101,< LOD,0.0144,< LOD,0.0061,0.0072,0.0069,1.0022,0.0344,< LOD,0.0052,< LOD,0.0017,< LOD,0.001,0.001,0.0009,< LOD,0.0012,< LOD,0.0011,< LOD,0.0004,0.0044,0.0012,0.0188,0.0024,< LOD,0.0012,< LOD,0.0025,< LOD,0.0031,< LOD,0.0023,< LOD,0.0022,< LOD,0.003,< LOD,0.0023,< LOD,0.005,< LOD,0.0076,< LOD,0.003,< LOD,0.0176,< LOD,0.0311,< LOD,0.0388,< LOD,0.0354,< LOD,0.0034,< LOD,0.0096,< LOD,0.0025,< LOD,0.0037,< LOD,0.0007,< LOD,0.0014,< LOD,0.0016,< LOD,0.0036,< LOD,0.0017,< LOD,0.004,Passed,,
1464,10/04/2019 13:09,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,1.8206,1.791,2.6353,0.537,15.7369,0.5183,0.082,0.0348,3.4719,0.0774,0.7046,0.0436,1.6276,0.0345,11.3017,0.0781,0.1219,0.0109,< LOD,0.0155,< LOD,0.0067,0.0099,0.0082,2.0904,0.0527,< LOD,0.0072,< LOD,0.0014,< LOD,0.001,0.0009,0.0008,< LOD,0.0009,< LOD,0.0011,< LOD,0.0004,0.0044,0.001,0.0288,0.003,< LOD,0.0013,< LOD,0.0025,< LOD,0.0035,< LOD,0.0028,< LOD,0.0025,< LOD,0.0035,< LOD,0.0018,< LOD,0.0041,< LOD,0.0096,< LOD,0.0024,< LOD,0.0116,< LOD,0.0252,< LOD,0.0289,< LOD,0.0365,< LOD,0.0043,< LOD,0.0074,< LOD,0.0023,< LOD,0.0039,< LOD,0.0018,< LOD,0.0013,0.0043,0.0024,< LOD,0.002,< LOD,0.0024,< LOD,0.0041,Passed,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,
1465,10/04/2019 13:10,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,< LOD,1.6087,1.5545,0.4656,13.0503,0.4646,0.0583,0.0286,2.7099,0.0674,0.5161,0.0396,1.4976,0.0323,7.6028,0.0628,0.1233,0.0103,< LOD,0.0125,< LOD,0.0058,< LOD,0.0071,1.4157,0.0417,< LOD,0.0059,< LOD,0.0012,< LOD,0.0009,< LOD,0.0007,< LOD,0.0009,< LOD,0.0009,< LOD,0.0004,0.0043,0.0009,0.0282,0.003,< LOD,0.0013,< LOD,0.0025,< LOD,0.0036,< LOD,0.0028,< LOD,0.0026,< LOD,0.0035,< LOD,0.0022,< LOD,0.0017,< LOD,0.0038,< LOD,0.0093,< LOD,0.0023,< LOD,0.0125,< LOD,0.0222,0.0308,0.0274,< LOD,0.0497,< LOD,0.0038,< LOD,0.0076,< LOD,0.0044,< LOD,0.0016,< LOD,0.0014,< LOD,0.0016,< LOD,0.0023,< LOD,0.0021,< LOD,0.0042,Passed,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,
1466,10/04/2019 13:11,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,< LOD,1.7929,3.086,0.553,17.3001,0.541,0.0599,0.0328,3.0125,0.0724,0.6442,0.0423,1.8639,0.0366,10.2051,0.0739,0.139,0.0112,< LOD,0.0179,< LOD,0.0073,< LOD,0.0071,1.6219,0.046,< LOD,0.0065,< LOD,0.0013,< LOD,0.0009,< LOD,0.0007,< LOD,0.0009,< LOD,0.0008,< LOD,0.0004,0.0048,0.0009,0.0358,0.0033,< LOD,0.0014,< LOD,0.0026,< LOD,0.0038,< LOD,0.0029,< LOD,0.0026,0.0038,0.0036,< LOD,0.0019,< LOD,0.0017,< LOD,0.0038,< LOD,0.01,< LOD,0.0022,0.012,0.0113,< LOD,0.0226,< LOD,0.0263,< LOD,0.0445,< LOD,0.004,< LOD,0.007,< LOD,0.0016,0.0014,0.0012,0.0018,0.0015,< LOD,0.0017,< LOD,0.0022,< LOD,0.004,Passed,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,
1467,10/04/2019 13:12,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,2.4678,1.7183,2.0618,0.4937,14.23,0.4852,0.0493,0.0292,1.5889,0.0537,0.1835,0.0338,1.6419,0.0337,8.2628,0.0654,0.1358,0.0105,< LOD,0.0142,< LOD,0.0065,0.0095,0.0072,1.1291,0.0373,< LOD,0.0054,< LOD,0.0015,< LOD,0.001,0.001,0.0008,< LOD,0.001,< LOD,0.0009,< LOD,0.0004,0.004,0.001,0.0251,0.0028,< LOD,0.0012,< LOD,0.0025,< LOD,0.0034,< LOD,0.0026,< LOD,0.0024,< LOD,0.0032,< LOD,0.0023,< LOD,0.0019,< LOD,0.0043,< LOD,0.0086,< LOD,0.0026,< LOD,0.0137,< LOD,0.0263,< LOD,0.0316,< LOD,0.0427,< LOD,0.0043,< LOD,0.0085,< LOD,0.0039,< LOD,0.0012,< LOD,0.001,0.0024,0.0018,< LOD,0.0023,< LOD,0.0018,< LOD,0.0039,Passed,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,
1468,10/04/2019 13:13,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,2.3397,1.7155,4.6973,0.6073,22.5363,0.6164,0.0754,0.0326,1.5533,0.0543,0.2137,0.0348,2.4091,0.0416,8.6527,0.0679,0.2007,0.0119,< LOD,0.0198,< LOD,0.0073,0.0099,0.0075,1.5279,0.0436,< LOD,0.0062,< LOD,0.0013,< LOD,0.0009,0.0013,0.0008,< LOD,0.0009,< LOD,0.0006,< LOD,0.0003,0.0053,0.001,0.0281,0.0029,0.0017,0.0014,0.0068,0.0027,< LOD,0.0038,< LOD,0.0026,< LOD,0.0026,< LOD,0.0035,< LOD,0.002,< LOD,0.0017,< LOD,0.0038,< LOD,0.01,< LOD,0.0024,< LOD,0.0124,< LOD,0.0244,0.0285,0.0277,< LOD,0.0384,< LOD,0.0047,< LOD,0.0067,< LOD,0.002,< LOD,0.001,< LOD,0.0014,< LOD,0.0017,< LOD,0.002,< LOD,0.0038,Passed,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,
1469,10/04/2019 13:13,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,2.4737,1.8348,6.9879,0.6954,29.6998,0.7163,0.0445,0.0324,1.6276,0.0558,0.1386,0.0334,3.0517,0.0479,8.2465,0.067,0.2862,0.0131,< LOD,0.022,< LOD,0.0082,0.0167,0.0084,2.4257,0.0546,< LOD,0.0075,< LOD,0.0015,0.0012,0.0011,0.0021,0.001,< LOD,0.001,< LOD,0.0008,< LOD,0.0004,0.007,0.0012,0.0219,0.0025,0.0017,0.0014,0.0127,0.0026,< LOD,0.0035,< LOD,0.0024,< LOD,0.0026,< LOD,0.0022,< LOD,0.0018,< LOD,0.004,< LOD,0.0096,< LOD,0.0025,< LOD,0.0138,< LOD,0.0263,0.0326,0.0287,< LOD,0.0416,< LOD,0.0049,< LOD,0.0072,< LOD,0.0022,< LOD,0.0035,< LOD,0.0013,< LOD,0.0011,0.0016,0.0016,< LOD,0.0017,< LOD,0.0019,< LOD,0.0034,Passed,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,,,
1470,10/04/2019 13:14,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,2.0396,1.9687,6.9618,0.701,28.9174,0.7061,0.0408,0.0315,1.56,0.0547,0.2129,0.0349,2.963,0.0472,7.9048,0.0656,0.2913,0.0133,< LOD,0.0212,< LOD,0.0089,0.0168,0.0083,2.3375,0.0534,< LOD,0.0077,< LOD,0.0016,< LOD,0.001,0.0022,0.001,< LOD,0.001,0.0009,0.0008,< LOD,0.0003,0.007,0.0011,0.0201,0.0024,0.0022,0.0014,0.0136,0.0027,< LOD,0.0036,< LOD,0.0025,< LOD,0.0026,0.0036,0.0035,< LOD,0.0018,< LOD,0.0039,< LOD,0.0097,< LOD,0.0024,< LOD,0.0137,< LOD,0.0259,< LOD,0.0285,< LOD,0.0368,< LOD,0.0046,< LOD,0.0073,< LOD,0.0015,< LOD,0.0012,< LOD,0.0016,< LOD,0.0018,< LOD,0.0019,< LOD,0.003,Passed,,,,,,
1471,10/04/2019 13:15,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,1.8187,1.4308,1.3729,0.4283,12.0531,0.436,0.0378,0.0226,0.7236,0.0373,< LOD,0.0289,1.274,0.0293,4.2662,0.0465,0.1064,0.0094,< LOD,0.0129,< LOD,0.0055,< LOD,0.0059,1.1899,0.0363,< LOD,0.0054,< LOD,0.0019,< LOD,0.0013,0.0013,0.001,< LOD,0.0014,< LOD,0.0011,< LOD,0.0003,0.0054,0.0013,0.0131,0.0021,< LOD,0.0013,0.0028,0.0025,< LOD,0.0031,< LOD,0.0023,< LOD,0.0021,< LOD,0.0027,< LOD,0.0022,< LOD,0.0056,< LOD,0.0074,< LOD,0.0033,< LOD,0.0207,< LOD,0.0335,< LOD,0.0419,< LOD,0.0273,< LOD,0.0033,< LOD,0.0102,< LOD,0.0015,< LOD,0.0011,< LOD,0.0017,< LOD,0.0045,< LOD,0.0017,< LOD,0.0034,Passed,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
